Título,Enlace,Precio,Dirección,Características,Colonia de Origen
"Este es un departamento en un nivel 3. Lleno de luz a todas horas. Sala y comedor amplios; cocina semi abierta. Recamara principal con terraza, comparte baño con la recámara secundaria. Además estudio con baño completo. Patio con lavandería. 1 coche. Vigilancia. Cerca de Viveros de Coyoacan. Ya incluye mantenimiento. No mascotas.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-florida-margaritas-143213808.html,"MN 31,200","Margaritas
Florida, Alvaro Obregón","110 m² lote, 2 rec., 2 baños, 1 estac.",Chimalistac
"Rento mini departamento para una persona, únicamente para caballero, está amueblado, cuenta con todo lo necesario, baño completo, área de lavado y secado, se encuentra dentro de una casa pero es totalmente independiente, ambiente tranquilo y respetuoso, muy bien ubicado a unas cuadras de la preparatoria #6, centro y mercado de Coyoacán, cerca de la Plaza Mitika.",https://www.inmuebles24.com/propiedades/clasificado/alclappa-mini-departamento-amueblado-para-una-persona-147257236.html,"MN 10,000","Avenida Río Churubusco 370 & Viena
Del Carmen, Coyoacán","40 m² lote, 1 rec., 1 baño",Chimalistac
"Vive en uno de los desarrollos más modernos y cómodos de la Ciudad de México, con excelente distribución y una terraza espectacular que te enamorará desde el primer momento. *3 recámaras. * La recámara principal cuenta con walking clóset y baño propio. * Las otras dos recámaras comparten un baño completo. * Todas las recámaras con persianas dobles y blackout. *2. 5 baños. Cocina muy amplia con gran capacidad de guardado. Piso laminado en todo el departamento. *Cuarto de lavado. *Clóset de blancos. Gran terraza con excelentes vistas. El departamento se encuentra en excelente estado, listo para habitarse. Perfecto para familias o parejas que buscan comodidad, amplitud y buena ubicación. Mantenimiento incluido. se acepta 1 mascota pagando depósito extra de $60, 000. - ¡Agenda tu cita hoy y ven a conocer tu próximo hogar!",https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-departamento-solare-san-angel-alvaro-obregon-146607816.html,"MN 28,000","Blvd. Adolfo López Mateos 125
San Ángel, Alvaro Obregón","117 m² lote, 3 rec., 2 baños, 1 estac.",Chimalistac
"Renta. Ubicado sobre la calle principal de la Colonia Florida, este departamento en condominio de solo dos unidades ofrece espacios amplios, niveles separados y un diseño no convencional, ideal para quienes valoran versatilidad y ubicación. Pensado para un estilo de vida contemporáneo, este hogar distribuye sus espacios en tres niveles. Planta Baja — Zona Privada Principal. Recámara principal amplia con vestidor. Baño completo privado con jacuzzi. Estancia central con buena iluminación. Comedor. Cocina integral independiente. Medio baño de visitas. Vestíbulo de doble acceso: peatonal y desde estacionamiento. Espacio cerrado intermedio, adaptable como home office, sala de lectura, estudio de yoga. Patio privado de aprox. 40 m², con acceso exclusivo desde la recámara principal, ideal como jardín íntimo, zona verde o espacio de relajación tipo suite. Planta Alta — Zona Secundaria. 2 recámaras secundarias, cada una con baño completo y clóset. Área versátil entre recámaras (ideal como estudio o family room) Escalera de servicio. Nivel Superior — Área de Servicio. Área de lavado independiente con conexiones para lavadora. Espacio de tendido con buena ventilación. Este departamento ofrece una distribución no tradicional, que privilegia la privacidad, el silencio y la separación de ambientes. Ideal para: Ejecutivos o parejas que valoren independencia entre niveles. Personas que trabajan desde casa y desean espacios delimitados. Familias con hijos mayores o adolescentes. Residentes que aprecien un patio exclusivo y no compartido. &#x1f697; Estacionamiento y accesos. Estacionamiento techado para 2 autos. Entrada directa al departamento desde el garage sobre calle Moras. Acceso peatonal independiente. &#x1f4cd; Ubicación privilegiada. Salidas rápidas a Av. Insurgentes, Av. Universidad y Río Mixcoac. Zona residencial tranquila con excelente conectividad. Condiciones de renta. Renta mensual: $47, 000 mxn. Incluye: mantenimiento. Requisitos: 1 mes de renta. 1 mes de depósito. Aval con propiedad en cdmx y póliza jurídica. Comprobación de ingresos (3-1) Observaciones importantes. Inmueble en condominio de solo dos unidades | El patio es de uso privado, con una superficie aproximada | El jacuzzi se encuentra en el baño privado de la recámara principal | El inmueble se entrega sin mobiliario | Fotografías disponibles son representativas del estado actual. ¿Es para ti? Este inmueble no sigue una distribución tradicional, pero sí responde a necesidades reales de quienes valoran privacidad, amplitud y flexibilidad. Ideal para vivir, trabajar y descansar con espacios separados. Agenda tu visita y comprueba si este espacio se adapta a tu forma de vivir.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-departamento-tipo-duplex-con-patio-privado-en-146395993.html,"MN 47,000","Minerva
Florida, Alvaro Obregón","198 m² lote, 3 rec., 3 baños, 2 estac.",Chimalistac
"Departamento enrenta |128 m2 | Planta baja con acceso directo a las amenidades| se renta sin muebles. Se renta cómodo y amplio departamento en planta baja, justo al nivel de las principales amenidades del edificio. Consta de: 2 Recámaras (recámara principal con walk-in closet) , 2 Baños completos, Sala - Comedor, Cocina integral, Cuarto de servicio/lavado, 2 Terrazas medianas, 2 cajones de estacionamiento. Amenidades de lujo: Elevador, Vigilancia 24/7 y acceso controlado, Ludoteca, Gimnasio, Spa, Mini súper, Salón de belleza, Área exclusiva para adultos, Alberca y mucho más. De preferencia sin mascotas. Precio: $35, 000 mensual + mantenimiento de$5, 700. Requisitos: Mes de renta, Mes de depósito, Póliza jurídica (30% del valor de la renta) que se tramita con con fiador u obligado solidario. Contrato mínimo por 1 año. (4)",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-san-angel-alvaro-obregon-4-147090804.html,"MN 35,000","Avenida de los Insurgentes Sur
San Ángel, Alvaro Obregón","128 m² lote, 2 rec., 2 baños, 2 estac.",Chimalistac
"Precioso departamento, remodelado, impecable, iluminado, con cortinas, exterior, sala y comedor, cocina integral con área de lavado, 2 recámaras la principal con baño completo, otro baño completo para recámara y estudio, linda terraza, elevador, seguridad 24 horas y con un lugar de estacionamiento. En renta incluye mantenimiento. EasyBroker id: eb-ls1419",https://www.inmuebles24.com/propiedades/clasificado/veclapin-departamento-en-florida-80661181.html,"MN 36,500","Camelia
Florida, Alvaro Obregón","143 m² lote, 2 rec., 2 baños, 1 estac.",Chimalistac
"Exelente dapartamento amueblado en el corazones de san ángel ideal para conocedores que gusten de la elegancia y el buen gusto con acabados de primera tanto en plafones, muros y pisos cuenta con una gran estancia, vista a la plaza, jardín de san jacinto un entorno de ambiente colonial la cocina equipada un baño con cristales templados en los canceles, cuenta con medio nivel que da acceso ala recamara Kings size cuenta con dos armarios muy amplios, electro domésticos refrigerador ideal para altos ejecutivos incluye luz, agua, gas internet visítelo citas al Ver datosVer datos28",https://www.inmuebles24.com/propiedades/clasificado/alclapin-renta-de-departamento-amueblado-en-el-corazon-de-146442826.html,"MN 40,000","Arteaga
San Ángel, Alvaro Obregón","80 m² lote, 1 rec., 1 baño, 1 estac.",Chimalistac
"Exclusivos desarrollo ubicado en el corazón de las principales colonias residenciales del Sur de la ciudad. (Pedregal y San Ángel). Pedre cuenta con 110 departamentos desde 1 hasta 3 recámaras, todos con terraza y vistas espectaculares. 1 Torre de 14 niveles con 6 elevadores, 4 sótanos de estacionamiento, Gimnasio, Carril de Nado, Restaurante, Área de asadores y terraza común con vista de 360° a la ciudad. Además contamos con servicio exclusivo de Concierge.",https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-a-estrenar-av-san-jeronimo-142865082.html,"MN 112,500","Avenida San Jerónimo, 111
Loreto y Campamento, Alvaro Obregón","319 m² lote, 3 rec., 3 baños, 2 estac.",Chimalistac
"Ref: 2 5 2 5 9 7. Este departamento para estrenar, en venta se encuentra a lado de los Viveros de Coyoacán, una de las zonas más emblemáticas de la Ciudad de México. Con una construcción de 125 m2, cuenta con 3 recámaras, 2 baños completos y todos los espacios necesarios para disfrutar en familia. Además, el uso de suelo residencial permite a sus habitantes vivir en un entorno tranquilo y seguro. Los residentes de este espectacular departamento podrán disfrutar de una amplia gama de amenidades, como área de juegos infantiles, asador, elevadores, caseta de vigilancia, jardín, intercomunicador, armarios empotrados y seguridad privada. Además, es un espacio pet friendly, perfecto para aquellos que desean compartir su hogar con sus mascotas. En cuanto a las zonas de interés cercanas, Del Carmen, Coyoacán, se encuentra a pocos minutos de centros comerciales, restaurantes y parques, que ofrecen diversas opciones de entretenimiento y esparcimiento. Además, la zona cuenta con excelentes vías de acceso, como avenidas principales y estaciones de metro, que facilitan la movilidad de sus residentes. Sin duda, este departamento es la opción ideal para quienes buscan un hogar confortable y bien ubicado en la Ciudad de México. Entre las zonas de interés cercanas se encuentran los Viveros de Coyoacán, Plaza Mitikah, la Cineteca, Museo Frida Kahlo, Walmart, Salud Digna y Hospital issste. La ubicación de esta propiedad es estratégica para garantizar la movilidad y conectividad con distintas zonas de la Ciudad de México, dado su cercanía a Av. Insurgentes Sur, Eje 7 Félix Cuevas, Mixcoac y av. Universidad. Además, se encuentra a poca distancia de las estaciones del Metro Viveros y Coyoacán. ¡No pierdas la oportunidad de conocer este exclusivo hogar!",https://www.inmuebles24.com/propiedades/clasificado/alclapin-estrena-departamento-en-renta-viveros-coyoacan-146977368.html,"MN 30,000","Avenida Universidad 1435
Del Carmen, Coyoacán","125 m² lote, 3 rec., 2 baños, 1 estac.",Chimalistac
"Muy práctico y cómodo loft en pleno Coyoacán. Incluye todos los servicios: internet, agua, electricidad, limpieza una vez por semana. Bien equipado, se puede rentar por semanas, mes o por año. El mantenimiento, Incluye todos los servicios: Electricidad, agua, gas, internet, servicio de limpieza una vez por semana, jardinero. Uso de lavadora y secadora. Chapa electrónica tanto en el edificio como en el departamento. Tiene un roof garden compartido, área de asado, dos jardines. Tiene una cocina grande en área común y una sala para recibir visitas o cuando quieres cocinar u hornear algo fuera de tu loft. Se puede rentar por semana, meses o por año. Charming loft in Coyoacan, fully furniture all services included. If you are interested let me know your dates. Could be by week, month or by year. El precio varía si se renta por dìa, por semana o por mes. Precio anunciado es por mes",https://www.inmuebles24.com/propiedades/clasificado/teclapin-loft-del-carmen-coyoacan-58899199.html,"MN 19,500","Berlín 52
Del Carmen, Coyoacán","37 m² lote, 1 rec., 1 baño",Chimalistac
