ENT,MUN,LOC,TIPOLOC,OTROTIPO_C,DIS_TRANS,AUTO,MICRO,CAMION,TAXI,BICI,BARCO,AUTOCAB,MICROCAB,CAMIONCAB,TAXICAB,BICICAB,BARCOCAB,TRANSPRIN,FRECUENCIA,TIEMPO,ABASTECIM,AGUACOB,AGUAFUEN,AGUAOFUEN_C,DRENAJE,DRENAJECOB,DDRENAJE,ODDRENAJE_C,LIMCALLE,RECBASURA,DESBASURA,ODESBASURA_C,ALUMBRADO,ENFUENTE,ENOFUENTE_C,ALUMBCOB,MANZANA,RECUBCOB,BANQUETAS,PLAZA,CANCHA,PARQUE,BIBLIOTECA,CULTURA,SALON,FRIJOL,MAIZ,TORTILLA,PAN,ARROZ,LECHE,HUEVO,CARNE,POLLO,PESCADO,FRUTA,TIANGUIS,ABARROTE,DICONSA,LICONSA,FARMACIA,PAPELERIA,FERRETERIA,ROPA,LOZA,MUEBLE,MATERIAL,GAS,GOB_EDO,GOB_MUN,ORG_NG,OTRO_CC,OTRO_CD_C,CLINICA,MEDICO,PARTERA,BRIGADA,PROMOTOR,CURANDERO,TELEFONO,INTERNET,SENALCEL,TELEVISIONA,TELEVISIONP,DINERO,LTRABAJO,ACTAGR_V,ACTAGR_CF,ACTAGR_NO,ACTPEC_V,ACTPEC_CF,ACTPEC_NO,ACTMIN_V,ACTMIN_CF,ACTMIN_NO,ACTFOR_V,ACTFOR_CF,ACTFOR_NO,ACTREC_V,ACTREC_CF,ACTREC_NO,ACTPES_V,ACTPES_CF,ACTPES_NO,ACTART_V,ACTART_CF,ACTART_NO,OTRAACT_V,OTRAACT_CF,OTRAACT_NO,OTRAACT_C,ACT_PRIN,OACT_PRIN_C,PRODUCTO_C1,PRODUCTO_C2,PRODUCTO_C3,AUTMUN,OTRAMUN_C,CEJIDAL,INDIGENA,TRADICIONAL,POLICIA,CONFLICTO1,CONFLICTO2,CONFLICTO3,CONFLICTO4,CONFLICTO5,OCONF,OCONF_D_C,SEQUIA,HELADA,INUNDACION,INCENDIO,TEMBLOR,CICLON,OTRO_DANO,OTRO_DANO_DES_C,AIRE,MOTOR,BASURERO,RUIDO,AGUA,A_NEGRA,RIOS,PESTICIDAS,TERRENOS,PLAGAS,OCONT,OCONT_D_C,HABLALI,USOESC,USOIGL,USOFEST,USOCOMP,USOFAM,USOHOG,PROBLEMA,PROBLEMA_O_C,POBTOT,TAMLOC,LOC_LENGUA40PC
09,009,0129,02,,1,2,3,6,8,2,4,,1,,,,,2,5,5,1,2,1,,1,2,5,,2,3,5,,1,1,,1,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,3,5,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,2,4,2,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,36,1,3
09,009,0130,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,2,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,06,,1,1,3
09,009,0131,02,,3,,,,,,,,,,,,,,,,1,3,1,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,8,2,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,1,4,,2,3,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,157,2,3
09,009,0134,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,2,4,6,7,2,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,1,4,3,,02,,04,,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112015,,,5,998,2,4,6,7,2,4,6,8,2,4,,1,3,5,7,2,4,5,101,1,3,5,7,2,4,5,8,1,4,6,,1,9,9,9,9,9,9,11,998,59,1,3
09,009,0135,01,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,2,01,02,,04,05,,,,09,01,02,,,05,,,,09,,,03,,,06,,4,,111902,,,6,,2,4,6,8,2,4,6,7,2,4,,1,3,6,7,2,4,6,,2,4,6,8,2,4,6,8,1,4,6,,3,,,,,,,10,,5,1,3
09,009,0138,02,,3,,,,,,,,,,,,,,,,1,4,1,,1,3,4,,2,3,5,,1,1,,4,3,,,2,4,6,8,2,4,2,4,6,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,1,3,2,4,6,8,,2,4,6,8,1,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,7,1,4,,2,3,5,7,1,4,6,,2,4,6,7,2,4,6,8,1,4,6,,1,9,9,9,9,9,9,06,,265,3,3
09,009,0139,02,,3,,,,,,,,,,,,,,,,1,2,1,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,3,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,1,4,2,4,5,7,1,4,3,,,03,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112015,,,6,,2,4,6,8,2,4,6,7,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,165,2,3
09,009,0140,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,1,01,,,04,,,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,1,4,6,7,1,4,6,,2,4,6,8,2,4,6,8,1,4,6,,1,9,9,9,9,9,9,01,,19,1,3
09,009,0141,02,,1,1,4,6,8,2,4,3,,,,,,1,4,45,2,2,1,,3,,,,1,3,5,,1,1,,4,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,3,5,7,2,4,3,01,02,,04,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,3,6,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,11,1,3
09,009,0142,02,,1,2,3,6,8,2,4,,1,,,,,2,4,30,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,20,1,3
09,009,0147,02,,1,1,4,6,8,2,4,1,,,,,,1,4,40,1,1,1,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,4,6,8,2,4,2,3,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111078,,,6,,2,4,6,8,2,4,6,7,2,4,,2,4,6,7,2,4,6,,2,4,6,7,2,4,5,8,2,4,6,,3,,,,,,,01,,23,1,3
09,009,0151,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,4,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,1,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,1,4,6,8,2,4,6,7,1,4,,1,3,6,7,2,4,5,101,2,4,5,8,2,4,6,8,2,3,6,,1,9,9,9,9,9,9,01,,50,1,3
09,009,0154,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,2,01,02,,04,05,,,,09,,,03,,05,,,,09,,,03,,,06,,2,,112007,,,6,,2,4,6,8,2,4,6,7,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,134,2,3
09,009,0155,02,,3,,,,,,,,,,,,,,,,4,,,,1,1,5,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,2,,,03,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112022,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,7,2,4,6,8,2,4,6,,1,2,4,6,8,1,4,01,,123,2,3
09,009,0156,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,4,6,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,03,,32,1,3
09,009,0158,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,7,2,4,,1,3,6,8,2,4,6,,2,4,5,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,314,3,3
09,009,0159,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,13,1,3
09,009,0161,03,,1,1,3,6,7,2,4,1,1,,1,,,1,4,30,1,2,1,,3,,,,2,3,5,,1,1,,4,1,4,5,2,4,6,8,2,4,1,3,5,7,1,3,5,8,1,4,5,2,3,6,8,2,4,2,4,6,8,1,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,1,4,,1,3,6,7,2,4,6,,2,3,6,8,2,4,6,8,1,4,6,,1,9,9,9,9,9,9,08,,302,3,3
09,009,0163,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,3,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,1,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,260,3,3
09,009,0166,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,7,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,7,1,3
09,009,0167,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,4,5,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,1,4,3,01,,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,6,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,303,3,3
09,009,0168,05,,1,2,3,6,7,2,4,,3,,3,,,2,5,40,4,,,,3,,,,2,3,5,,3,,,,1,2,5,2,4,6,8,2,4,2,4,6,8,2,3,5,8,2,4,6,2,3,6,8,2,3,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111096,,,5,087,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,1,4,6,,1,9,9,9,9,9,9,01,,1063,5,3
09,009,0169,03,,1,1,3,6,8,2,4,1,1,,,,,1,4,25,2,3,1,,3,,,,2,3,5,,3,,,,1,4,5,2,4,6,8,2,4,1,3,5,7,1,3,5,8,1,4,5,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,3,,,03,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112015,,,6,,2,4,6,8,1,4,6,8,1,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,191,2,3
09,009,0171,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,3,5,7,1,4,3,01,02,,04,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,5,106,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,3,03,,277,3,3
09,009,0172,02,,1,1,3,6,8,2,4,1,1,,,,,1,4,20,2,2,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,2,3,6,8,2,3,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,1,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,08,,48,1,3
09,009,0173,02,,1,1,3,6,8,2,4,1,1,,,,,1,4,50,2,1,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112008,,,1,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,05,,65,1,3
09,009,0174,02,,3,,,,,,,,,,,,,,,,1,1,1,,1,1,5,,1,3,5,,1,1,,1,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,1,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,1,,2,4,6,8,2,4,6,8,2,4,,2,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,06,,232,2,3
09,009,0176,02,,1,1,4,6,7,2,4,1,,,1,,,1,5,5,1,2,1,,1,2,5,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,3,5,2,3,6,8,1,3,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,2,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111115,,,2,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,359,3,3
09,009,0178,02,,3,,,,,,,,,,,,,,,,1,3,1,,1,1,4,,1,3,5,,1,1,,1,3,,,2,4,6,8,2,4,2,4,5,7,1,3,5,8,2,4,5,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,1,4,1,01,02,,04,05,,,,09,,,03,04,05,,,08,,,,03,,,06,,1,,111115,,,2,,1,4,6,8,2,4,6,8,2,4,,1,3,6,8,1,4,6,,2,4,6,8,2,3,5,7,2,4,6,,3,,,,,,,03,,84,1,3
09,009,0185,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,1,9,9,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,1,3,6,8,1,3,1,3,6,8,1,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,5,7,2,4,5,101,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,363,3,3
09,009,0187,02,,1,1,4,6,8,2,4,1,,,,,,1,4,45,4,,,,3,,,,2,3,5,,1,1,,4,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,1,3,5,7,2,4,3,01,02,,04,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,7,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,2,3,01,,177,2,3
09,009,0188,02,,3,,,,,,,,,,,,,,,,2,1,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,1,3,6,8,2,4,1,4,6,8,1,4,2,4,6,8,,1,4,6,7,2,4,2,3,5,7,2,4,2,,02,,,05,,,,09,,,03,,05,,,08,,,,03,,,06,,2,,112022,112007,,2,,1,4,6,8,2,4,6,8,2,4,,2,3,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,2,3,08,,270,3,3
09,009,0189,02,,3,,,,,,,,,,,,,,,,2,1,1,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,4,6,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,08,,59,1,3
09,009,0191,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,5,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,7,2,4,2,4,6,7,2,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,111066,,6,,1,4,6,8,2,4,6,7,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,1,4,6,,1,2,4,6,8,1,4,01,,15,1,3
09,009,0192,02,,1,2,3,6,7,2,4,,1,,1,,,2,4,15,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,7,2,4,2,4,5,7,2,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,1,4,6,8,2,4,6,7,2,4,,1,4,6,7,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,33,1,3
09,009,0195,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,1,1,,1,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,5,087,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,1,4,6,,1,9,9,9,9,9,9,01,,143,2,3
09,009,0198,02,,1,1,3,6,7,2,4,1,1,,1,,,2,4,20,1,1,1,,1,2,3,,2,3,5,,1,1,,1,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,3,5,2,3,6,8,2,4,2,4,6,8,2,4,1,4,6,8,,2,4,6,8,2,4,2,4,5,8,1,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,4,,1,4,6,8,2,4,6,8,2,4,,2,4,5,7,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,1,3,5,7,1,3,03,,158,2,3
09,009,0199,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,3,5,2,3,6,8,2,4,2,4,6,8,1,3,2,4,6,8,,2,3,6,7,1,4,2,3,5,7,1,4,3,01,,,,,06,,,09,,02,,04,05,,,,09,,,03,,,06,,1,,111115,,,1,,2,4,6,7,2,4,6,8,2,4,,2,3,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,03,,81,1,3
09,009,0200,02,,3,,,,,,,,,,,,,,,,1,2,1,,3,,,,2,3,5,,1,1,,2,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,7,2,4,6,,2,4,5,8,2,4,6,8,1,3,6,,3,,,,,,,06,,25,1,3
09,009,0202,02,,1,2,3,5,7,2,4,,1,3,1,,,2,5,30,2,4,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,4,5,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,7,2,4,2,4,5,7,2,4,3,,02,,,05,,,,09,,,03,,,06,,08,,,,03,,,06,,2,,112047,112007,,6,,2,4,6,8,2,4,6,7,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,1,3,6,,3,,,,,,,06,,103,2,3
09,009,0203,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,4,6,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,01,,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,7,2,4,,2,4,6,7,1,4,6,,2,3,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,2,3,01,,74,1,3
09,009,0204,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,1,4,3,,02,,04,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,4,01,,61,1,3
09,009,0205,02,,3,,,,,,,,,,,,,,,,1,1,1,,3,,,,1,3,5,,1,1,,3,3,,,2,4,6,8,2,4,1,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,1,4,1,4,6,7,1,4,3,,,03,,05,,,,09,,,03,,,06,,,09,,,03,04,,,311,9,,,,,2,,2,4,6,8,2,4,6,8,2,4,,2,4,6,7,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,3,,,,,,,05,,124,2,3
09,009,0206,02,,3,,,,,,,,,,,,,,,,3,,1,,3,,,,2,3,5,,1,1,,4,3,,,2,3,6,8,2,4,2,4,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,7,1,4,2,4,6,7,1,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,6,8,2,4,6,7,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,9,9,9,9,9,9,05,,141,2,3
09,009,0207,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,,,03,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,,,,,,6,,2,4,5,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,06,,61,1,3
09,009,0208,02,,1,2,3,6,8,2,4,,1,,,,,2,4,30,4,,,,3,,,,2,3,5,,3,,,,3,,,2,4,6,8,2,4,1,4,5,8,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,1,3,2,4,5,8,1,4,3,01,02,,04,05,,,,09,,02,,,,06,,,09,,,03,04,,,471,2,,112007,112015,,6,,2,3,6,7,1,4,6,8,2,4,,1,3,6,7,1,4,5,101,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,88,1,3
